STT,Course ID,Khóa học,Môn học,Chương,Folder,Lesson ID,Tên bài,Loại video,Video ID,Link video,Số tài liệu,Tài liệu (title:url),Ngày tạo,Ngày cập nhật
"1248","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","TOÁN 12 - CHINH PHỤC TỔ HỢP XÁC SUẤT","CHƯƠNG 1 - ĐẾM LÀ MỘT NGHỆ THUẬT","XS1 - Chủ đề 1: Quy tắc cộng và quy tắc nhân, phương pháp chia trường hợp","1Nr8zpE5glGTRvS5Zxgv","Phần 1 - Lý thuyết + câu 1-8 - XS1","hls","b2:2k9 xps TENS/13/Phan-1-Ly-thuyet-cau-1-8-XS1-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/13/Phan-1-Ly-thuyet-cau-1-8-XS1-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","29/6/2026","29/6/2026"
"1249","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","KHÓA T1:Nền Tảng","TOÁN 11 - CHƯƠNG 5 - GIỚI HẠN","T1-Toán 11-Bài 5.1 - Tổng ôn giới hạn, hàm số liên tục","ArPk2M6uWV0Zz6SWEwcU","Phần 1 - Lý thuyết + Câu 1-25 - T1-Toán 11-Bài 5.1","hls","b2:2k9 xps TENS/1/Phan-1-Ly-thuyet-Cau-1-25-T1-Toan-11-Bai-5.1-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/1/Phan-1-Ly-thuyet-Cau-1-25-T1-Toan-11-Bai-5.1-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","24/5/2026","28/6/2026"
"1250","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A1: Tính đơn điệu và cực trị của hàm số","d2W6DfMqWl1RCcPVqkgy","Kĩ năng T2-A1.1 - Xét dấu tam thức bậc hai","hls","b2:2k9 xps TENS/7/Bai-giang-T2-A1-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/7/Bai-giang-T2-A1-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","2/6/2026","25/6/2026"
"1251","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A1: Tính đơn điệu và cực trị của hàm số","4G2o9eeuJVSSbNTMntAW","Kĩ năng T2-A1.2 - Xét dấu tích các nhị thức bậc nhất","hls","b2:2k9 xps TENS/8/Ki-nang-T2-A1.2-Xet-dau-tich-cac-nhi-thuc-bac-nhat-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/8/Ki-nang-T2-A1.2-Xet-dau-tich-cac-nhi-thuc-bac-nhat-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","5/6/2026","25/6/2026"
"1252","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","TOÁN 12 - CHINH PHỤC TỔ HỢP XÁC SUẤT","CHƯƠNG 1 - ĐẾM LÀ MỘT NGHỆ THUẬT","XS1 - Chủ đề 1: Quy tắc cộng và quy tắc nhân, phương pháp chia trường hợp","OROVi9b813Clk5hhPjOI","Phần 2 - Câu 9-16 -XS1","hls","b2:2k9 xps TENS/13/Phan-2-Cau-9-16-XS1-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/13/Phan-2-Cau-9-16-XS1-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","29/6/2026","29/6/2026"
"1253","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A1: Tính đơn điệu và cực trị của hàm số","DHo8bCgqL6ROaHgJeHUe","Kĩ năng T2-A1.3 - Phác họa đồ thị trị tuyệt đối tổng","hls","b2:2k9 xps TENS/8/Ki-nang-T2-A1.3-Phac-hoa-do-thi-tri-tuyet-doi-tong-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/8/Ki-nang-T2-A1.3-Phac-hoa-do-thi-tri-tuyet-doi-tong-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","5/6/2026","25/6/2026"
"1254","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A1: Tính đơn điệu và cực trị của hàm số","zaGSwLFoRpue2Rz5K7UN","Kĩ năng T2-A1.4 - Đồ thị hàm số trị tuyệt đối","hls","b2:2k9 xps TENS/8/Ki-nang-T2-A1.4-do-thi-ham-so-tri-tuyet-doi-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/8/Ki-nang-T2-A1.4-do-thi-ham-so-tri-tuyet-doi-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","5/6/2026","25/6/2026"
"1255","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A1: Tính đơn điệu và cực trị của hàm số","OG6l4Wo5zjKn3HPMnEyb","T2-A1- Phần 1 - Lý thuyết + ví dụ","hls","b2:2k9 xps TENS/7/Phan-1-Ly-thuyet-vi-du-T2-A1-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/7/Phan-1-Ly-thuyet-vi-du-T2-A1-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","4/6/2026","25/6/2026"
"1256","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A1: Tính đơn điệu và cực trị của hàm số","zr4wyqABpf4EvzJ5yNCN","T2-A1 - Phần 2 - Các dạng toán và bài tập trên lớp","hls","b2:2k9 xps TENS/8/T2-A1-Phan-2-Cac-dang-toan-va-bai-tap-tren-lop-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/8/T2-A1-Phan-2-Cac-dang-toan-va-bai-tap-tren-lop-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","5/6/2026","25/6/2026"
"1257","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A1: Tính đơn điệu và cực trị của hàm số","UtsyF4p9viN1XgnTHmLO","T2-A1 - Phần 3.1 - Chữa đề 1","hls","b2:2k9 xps TENS/10/T2-A1-Phan-3.1-Chua-de-1-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/10/T2-A1-Phan-3.1-Chua-de-1-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","17/6/2026","25/6/2026"
"1258","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A1: Tính đơn điệu và cực trị của hàm số","lR9IxKUcCOOw2GoEw82O","T2-A1 - Phần 3.2 - Chữa đề 2","hls","b2:2k9 xps TENS/10/T2-A1-Phan-3.2-Chua-de-2-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/10/T2-A1-Phan-3.2-Chua-de-2-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","17/6/2026","25/6/2026"
"1259","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A2: Giá trị lớn nhất và nhỏ nhất của hàm số","JX9s4NEwptPr6Eh99iY1","Kĩ năng T2-A2.1 - Đúng với mọi và có nghiệm","hls","b2:2k9 xps TENS/8/Ki-nang-T2-A2.1-dung-voi-moi-va-co-nghiem-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/8/Ki-nang-T2-A2.1-dung-voi-moi-va-co-nghiem-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","5/6/2026","25/6/2026"
"1260","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","TOÁN 12 - CHINH PHỤC TỔ HỢP XÁC SUẤT","CHƯƠNG 1 - ĐẾM LÀ MỘT NGHỆ THUẬT","XS2 - Chủ đề 2: Sơ đồ Venn","SRFBshzvfbFYXBZyNw3o","Bài giảng - XS2","hls","b2:2k9 xps TENS/13/Bai-giang-XS2-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/13/Bai-giang-XS2-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","29/6/2026","29/6/2026"
"1261","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","KHÓA T1:Nền Tảng","TOÁN 11 - CHƯƠNG 5 - GIỚI HẠN","T1-Toán 11-Bài 9.1 - Tổng ôn đạo hàm","YPhEY2xm6h5kKYBRpicd","T1-Toán 11 - Chương 9.1 - Tổng ôn đạo hàm - phần 1","hls","b2:2k9 xps TENS/2/T1-Toan-11-Chuong-9.1-Tong-on-dao-ham-phan-1-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/2/T1-Toan-11-Chuong-9.1-Tong-on-dao-ham-phan-1-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","30/5/2026","28/6/2026"
"1262","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","KHÓA T1:Nền Tảng","TOÁN 11 - CHƯƠNG 5 - GIỚI HẠN","T1-Toán 11-Bài 9.1 - Tổng ôn đạo hàm","SPcpqOIYwWafdixaFMDm","T1-Toán 11 - Chương 9.1 - Tổng ôn đạo hàm - phần 2 chữa bài tập","hls","b2:2k9 xps TENS/3/T1-Toan-11-Chuong-9.1-Tong-on-dao-ham-phan-2-chua-bai-tap-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/3/T1-Toan-11-Chuong-9.1-Tong-on-dao-ham-phan-2-chua-bai-tap-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","30/5/2026","28/6/2026"
"1263","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A2: Giá trị lớn nhất và nhỏ nhất của hàm số","yJNOHCjV74gp3QJnwDLU","Kĩ năng T2-A2.2 - chức năng table và ddx của casio","hls","b2:2k9 xps TENS/8/Ki-nang-T2-A2.2-chuc-nang-table-va-ddx-cua-casio-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/8/Ki-nang-T2-A2.2-chuc-nang-table-va-ddx-cua-casio-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","6/6/2026","25/6/2026"
"1264","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A2: Giá trị lớn nhất và nhỏ nhất của hàm số","NcaXPqKEMn3ubuMlZNvn","T2-A2 - Phần 1 - Lý thuyết + ví dụ","hls","b2:2k9 xps TENS/8/T2-A2-Phan-1-Ly-thuyet-vi-du-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/8/T2-A2-Phan-1-Ly-thuyet-vi-du-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","5/6/2026","25/6/2026"
"1265","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A2: Giá trị lớn nhất và nhỏ nhất của hàm số","AJfPagWacRMpA85Dz7sR","T2-A2 - Phần 2 - Bài tập trên lớp","hls","b2:2k9 xps TENS/8/T2-A2-Phan-2-Bai-tap-tren-lop-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/8/T2-A2-Phan-2-Bai-tap-tren-lop-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","6/6/2026","25/6/2026"
"1266","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A2: Giá trị lớn nhất và nhỏ nhất của hàm số","Oy9M3jU9cBVo2YrJ1Z4r","T2-A2 - Phần 3.1 - Chữa đề 1","hls","b2:2k9 xps TENS/10/T2-A2-Phan-3.1-Chua-de-1-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/10/T2-A2-Phan-3.1-Chua-de-1-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","17/6/2026","25/6/2026"
"1267","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A2: Giá trị lớn nhất và nhỏ nhất của hàm số","O1vdFXXZ1mgOS76pIWnq","T2-A2 - Phần 3.2 - Chữa đề 2","hls","b2:2k9 xps TENS/10/T2-A2-Phan-3.2-Chua-de-2-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/10/T2-A2-Phan-3.2-Chua-de-2-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","17/6/2026","25/6/2026"
"1268","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","KHÓA T1:Nền Tảng","TOÁN 11 - CHƯƠNG 5 - GIỚI HẠN","T1-Toán 11-Chương 9.2 - Tiếp tuyến của đồ thị hàm số","WsVX6R6oH46UKn7u8a5p","T1-Toán 11-Chương 9.2 - Tiếp tuyến của đồ thị hàm số (phần 1 lý thuyết + ví dụ)","hls","b2:2k9 xps TENS/5/T1-Toan-11-Chuong-9.2-Tiep-tuyen-cua-do-thi-ham-so-phan-1-ly-thuyet-vi-du--hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/5/T1-Toan-11-Chuong-9.2-Tiep-tuyen-cua-do-thi-ham-so-phan-1-ly-thuyet-vi-du--hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","30/5/2026","28/6/2026"
"1269","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A3: Tiệm cận của đồ thị hàm số","hWkNrnl6oI8VgKiX0CQc","Kĩ năng T2-A3.1 - Chia đa thức và quy tắc alpha","hls","b2:2k9 xps TENS/8/Ki-nang-T2-A3.1-Chia-da-thuc-va-quy-tac-alpha-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/8/Ki-nang-T2-A3.1-Chia-da-thuc-va-quy-tac-alpha-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","7/6/2026","25/6/2026"
"1270","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A3: Tiệm cận của đồ thị hàm số","0AA9sbE8fCx2HZxcvODV","Kĩ năng T2-A3.2 - Tiệm cận xiên hàm căn thức","hls","b2:2k9 xps TENS/8/Ki-nang-T2-A3.2-Tiem-can-xien-ham-can-thuc-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/8/Ki-nang-T2-A3.2-Tiem-can-xien-ham-can-thuc-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","7/6/2026","25/6/2026"
"1271","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","KHÓA T1:Nền Tảng","TOÁN 11 - CHƯƠNG 5 - GIỚI HẠN","T1-Toán 11-Chương 9.2 - Tiếp tuyến của đồ thị hàm số","oqj5v8QUPXJnBEmc1qpH","T1-Toán 11 - Buổi 9.2 - Tổng ôn tiếp tuyến (phần bài tập)","hls","b2:2k9 xps TENS/6/T1-Toan-11-Buoi-9.2-Tong-on-tiep-tuyen-phan-bai-tap--hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/6/T1-Toan-11-Buoi-9.2-Tong-on-tiep-tuyen-phan-bai-tap--hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","30/5/2026","28/6/2026"
"1272","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A3: Tiệm cận của đồ thị hàm số","Q45JA6971fgrJUloCEds","T2-A3 - Phần 1 - Lý thuyết + ví dụ","hls","b2:2k9 xps TENS/9/T2-A3-Phan-1-Ly-thuyet-vi-du-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/9/T2-A3-Phan-1-Ly-thuyet-vi-du-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","7/6/2026","25/6/2026"
"1273","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A3: Tiệm cận của đồ thị hàm số","ou2i4q7tPoHwE71synuJ","T2-A3 - Phần 2 - Bài tập trên lớp","hls","b2:2k9 xps TENS/11/T2-A3-Phan-2-Bai-tap-tren-lop-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/11/T2-A3-Phan-2-Bai-tap-tren-lop-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","25/6/2026","25/6/2026"
"1274","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A3: Tiệm cận của đồ thị hàm số","UFmjezP1AJkkpcuNdW3Q","T2-A3 - Phần 3 - Đề rèn luyện 3.1","hls","b2:2k9 xps TENS/11/T2-A3-Phan-3-de-ren-luyen-3.1-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/11/T2-A3-Phan-3-de-ren-luyen-3.1-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","25/6/2026","25/6/2026"
"1275","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A3: Tiệm cận của đồ thị hàm số","1imXLmfKXNtzb7oZJ0Ei","T2-A3 Phần 3.2","hls","b2:2k9 xps TENS/14/T2-A3-Phan-3.2-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/14/T2-A3-Phan-3.2-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","1/7/2026","1/7/2026"
"1276","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A4: Các dạng đồ thị hàm số điển hình","R71XizNChE6NfIAomKfo","Kĩ năng T2-A4 - Sự tiếp xúc của hai đồ thị","hls","b2:2k9 xps TENS/10/Ki-nang-T2-A4-Su-tiep-xuc-cua-hai-do-thi-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/10/Ki-nang-T2-A4-Su-tiep-xuc-cua-hai-do-thi-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","17/6/2026","25/6/2026"
"1277","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A4: Các dạng đồ thị hàm số điển hình","r6y2wyeozTOL6p0QRctj","T2-A4 - Phần 1 - Lý thuyết + ví dụ","hls","b2:2k9 xps TENS/10/T2-A4-Phan-1-Ly-Thuyet-Vi-Du-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/10/T2-A4-Phan-1-Ly-Thuyet-Vi-Du-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","17/6/2026","25/6/2026"
"1278","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A4: Các dạng đồ thị hàm số điển hình","a2bK4CO21fDcFbMVGpZH","T2-A4 - Phần 2 - Bài tập trên lớp","hls","b2:2k9 xps TENS/11/T2-A4-Phan-2-Bai-tap-tren-lop-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/11/T2-A4-Phan-2-Bai-tap-tren-lop-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","25/6/2026","25/6/2026"
"1279","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 1 - HÀM SỐ","T2-A4: Các dạng đồ thị hàm số điển hình","Gx7rOaqFiH8n73kPMiJn","T2-A4 - Phần 3.1 - Chữa đề 1","hls","b2:2k9 xps TENS/11/T2-A4-Phan-3.1-Chua-de-1-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/11/T2-A4-Phan-3.1-Chua-de-1-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","25/6/2026","25/6/2026"
"1280","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","TOÁN 12 - CHINH PHỤC TỔ HỢP XÁC SUẤT","CHƯƠNG 2: HOÁN VỊ - CHỈNH HỢP - TỔ HỢP","XS4 - Chủ đề 4: Chỉnh hợp, tổ hợp","3RB4BXC6VDVzJ8cDTBSu","Bài giảng - XS4","hls","b2:2k9 xps TENS/13/Bai-giang-XS4-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/13/Bai-giang-XS4-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","29/6/2026","29/6/2026"
"1281","tenschool-2k9","TOÁN 2K9-Đỗ Văn Đức","Khóa T2:nền tảng","CHƯƠNG 2 - TỌA ĐỘ VECTO","T2-B1: Tọa độ Vecto và kỹ năng tính góc giữa hai đường thẳng","SHKa7Jyjx2ApW6o4olcA","T2-B1 - Phần 1 - Lý thuyết + ví dụ","hls","b2:2k9 xps TENS/11/T2-B1-Phan-1-Ly-thuyet-vi-du-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20xps%20TENS/11/T2-B1-Phan-1-Ly-thuyet-vi-du-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","25/6/2026","25/6/2026"
